1 0.00434835 0.00441487 0.00514713 0.00394194 0.00434713 0.00439835 0.00438172 0.0040117 0.00504698 0.0046377 0.00507831 0.00521882 0.00485549 0.00470842 0.00475062 0.00481618 0.00409941 0.00420538 0.00387289 0.004251 0.00417889 0.00425047 0.00499257 0.0038312 0.00369669 0.00469959 0.00448604 0.0045089 0.00443809 0.0041874 0.00433878 0.00523127 0.00463728 0.00396053 0.00464028 0.00365139 0.00428471 0.00471402 0.00367813 0.00418357 0.00359693 0.00459945 0.00511681 0.00472499 0.00499733 0.00337785 0.00368308 0.00462785 0.00478348 0.0038094 0.00302017 0.00443868 0.00418031 0.00443176 0.00454832 0.00319663 0.00454485 0.00500567 0.00356142 0.0048056 0.00426989 0.0049561 0.00417086 0.003624 0.00374814 0.00463964 0.00471798 0.00381978 0.00398057 0.00449949 0.00412146 0.00406945 0.00357172 0.00441318 0.00430584 0.00378463 0.004708 0.00426717 0.0041486 0.00407662 0.00480321 0.00463373 0.00589773 0.0035973 0.00431793 0.00362651 0.00519764 0.00435758 0.00514153 0.0044918 0.00426138 0.00355015 0.00483611 0.00424364 0.00465964 0.00435541 0.00442647 0.0042467 0.00453281 0.00365415 0.00428602
3 0.0121092 0.0124529 0.0116603 0.0120562 0.0121524 0.0124588 0.0125279 0.0124662 0.0116182 0.0116844 0.0121462 0.0121982 0.0119844 0.0118298 0.0122557 0.0126798 0.0127022 0.012661 0.0117286 0.0128806 0.0125854 0.0126107 0.0121145 0.0115913 0.0115453 0.0126912 0.0121533 0.0112086 0.0123269 0.0117258 0.0119394 0.012457 0.0111858 0.0122822 0.0126169 0.0123609 0.0122064 0.0121408 0.0123966 0.0118803 0.012344 0.0117046 0.0117664 0.0119373 0.0122412 0.0121182 0.0122858 0.0120984 0.0119185 0.0119353 0.0124747 0.0119099 0.0118225 0.0120862 0.0117272 0.012243 0.012449 0.0111782 0.0116676 0.0127323 0.0116708 0.0117308 0.0116758 0.0112508 0.0119758 0.0127623 0.0119957 0.0128632 0.0121166 0.012539 0.0122166 0.0114118 0.0121392 0.0115158 0.0126293 0.0115116 0.0119494 0.0122606 0.0122065 0.0121021 0.0124459 0.0127293 0.011568 0.011448 0.012092 0.0122144 0.0118071 0.0116485 0.0124393 0.0128533 0.0114682 0.0117341 0.0129463 0.0125649 0.0124121 0.0122481 0.012423 0.0121719 0.0119491 0.0115323 0.0128984
5 0.00466566 0.00475761 0.00496739 0.00367464 0.00434766 0.00477917 0.00441388 0.00544466 0.00466798 0.00474349 0.00445048 0.00441923 0.00424187 0.0049774 0.00448576 0.00465387 0.00402367 0.00425696 0.00492284 0.0049097 0.00494773 0.00478464 0.00422697 0.00530771 0.00446901 0.00362157 0.00556466 0.00369645 0.00397354 0.00449295 0.00384821 0.00431342 0.0040624 0.00460287 0.00429346 0.00585351 0.00429002 0.00559002 0.00451502 0.00550416 0.00479219 0.00572762 0.00480863 0.0048342 0.00372189 0.00489658 0.00513289 0.00442354 0.0044872 0.00359677 0.00415319 0.00482036 0.00455214 0.00565832 0.00489189 0.0056004 0.00539423 0.00429635 0.00500484 0.00470211 0.00456463 0.00503037 0.00426684 0.00436365 0.0056851 0.00443754 0.00440955 0.00409443 0.0044981 0.00531592 0.00515501 0.00524544 0.00408367 0.00474424 0.00453686 0.00462747 0.00406084 0.00440579 0.00491314 0.00467285 0.00466744 0.00338711 0.00437024 0.00469702 0.00454737 0.00461034 0.00479928 0.00483809 0.00508413 0.00558835 0.00485615 0.00471732 0.00503604 0.00532903 0.00490452 0.00460662 0.00508136 0.00441609 0.00513761 0.00433309 0.00385558
7 0.0156216 0.0152266 0.0160184 0.0153347 0.0159248 0.0162755 0.0149724 0.0151571 0.015222 0.0155025 0.0154053 0.0164339 0.0151763 0.0157534 0.0157114 0.0155523 0.0158196 0.0153394 0.0162215 0.0152486 0.015448 0.0152023 0.014814 0.0152578 0.0149261 0.0152679 0.0154908 0.0156698 0.0156886 0.0161249 0.0166765 0.0157207 0.0161569 0.016414 0.0155289 0.0155706 0.015878 0.0159308 0.0153704 0.0150776 0.0154855 0.0150564 0.0151005 0.0156542 0.0161851 0.0156633 0.0145992 0.0154523 0.0153141 0.0156324 0.0160008 0.015747 0.015312 0.015424 0.0152089 0.0148695 0.0167195 0.0156672 0.0151705 0.0155946 0.0153755 0.0155221 0.0154105 0.0159959 0.0158064 0.0161821 0.0162194 0.0151873 0.0152173 0.0155196 0.016136 0.0155059 0.0148469 0.0150795 0.0158341 0.0162099 0.0154495 0.0156028 0.0161273 0.0152721 0.0162417 0.0157979 0.0157017 0.0161728 0.0151913 0.0159513 0.0159273 0.0152439 0.016354 0.0157015 0.0150018 0.0152187 0.0166478 0.0153428 0.0164637 0.0161394 0.0152072 0.0158086 0.0157584 0.0154266 0.0159906
9 0.0180656 0.0181104 0.0181007 0.0178786 0.0186931 0.018078 0.0184932 0.0178882 0.0179243 0.0180631 0.018754 0.0176454 0.0178738 0.0185042 0.0183962 0.0188069 0.0181712 0.0181682 0.0179286 0.0186539 0.0177651 0.0178235 0.017179 0.0179405 0.0184886 0.0192094 0.0177937 0.0169195 0.0177957 0.0189093 0.0174082 0.0179081 0.0174914 0.018277 0.0183328 0.0177853 0.0178932 0.018346 0.0182154 0.0181963 0.0176204 0.0180857 0.0175921 0.0181649 0.0180137 0.0195468 0.0175574 0.0177103 0.0180587 0.0179327 0.0175734 0.0178163 0.0176372 0.0176611 0.0174757 0.0186774 0.0168554 0.0173447 0.0174582 0.0182035 0.0174683 0.0177598 0.0181881 0.0180134 0.0180241 0.0178638 0.0181889 0.0180503 0.0184742 0.0181665 0.0182165 0.0172807 0.0187613 0.0185038 0.0179073 0.0178725 0.017975 0.0190863 0.0183338 0.0176135 0.0181773 0.0173166 0.0183632 0.0178882 0.01829 0.0186673 0.0177155 0.0184728 0.0178942 0.0190199 0.0182398 0.01819 0.0186427 0.0177536 0.0176157 0.0179926 0.018247 0.0182364 0.0186803 0.0185434 0.0180669
11 0.0202416 0.0202602 0.0211499 0.0201835 0.0201339 0.0203178 0.0192491 0.0203733 0.0197676 0.0200621 0.0201462 0.0202294 0.0200771 0.0197126 0.0208325 0.020346 0.0211649 0.0201282 0.0202371 0.0199084 0.0205634 0.0199734 0.0205554 0.0203028 0.0210085 0.0203662 0.0197226 0.0197019 0.0194943 0.0201325 0.0203379 0.020549 0.0197573 0.0209109 0.0194281 0.0201569 0.020742 0.0203687 0.0204752 0.0199744 0.0200211 0.0198912 0.0208949 0.0210547 0.0198912 0.0194542 0.0202519 0.0196504 0.0212117 0.0209295 0.0199424 0.0200233 0.0201702 0.0198745 0.0207784 0.019942 0.0198809 0.0209769 0.0199184 0.0210683 0.0202166 0.0198858 0.020265 0.0199114 0.0205531 0.020177 0.0205331 0.0208343 0.0199916 0.0195934 0.020243 0.0208647 0.0202705 0.0203035 0.0203714 0.0207135 0.0205888 0.0204199 0.0210599 0.0207688 0.0197769 0.0197375 0.020373 0.0195873 0.0200208 0.020694 0.020634 0.0205873 0.0200915 0.0202077 0.0201506 0.0202362 0.0197815 0.0201941 0.020044 0.0205925 0.0202421 0.0196314 0.020058 0.019926 0.0193967
13 0.0294167 0.0294373 0.0291811 0.0295752 0.029215 0.0301184 0.0292705 0.0296732 0.0288229 0.0294061 0.030381 0.0299831 0.0299245 0.0296366 0.0290959 0.0294534 0.0293374 0.0293296 0.0298413 0.0297198 0.0292373 0.0288389 0.0291262 0.0295097 0.0296309 0.0296258 0.0293622 0.0287526 0.0296088 0.0302219 0.0300095 0.0293924 0.0295027 0.0290102 0.0294084 0.0300005 0.0297098 0.0300354 0.0289788 0.0301935 0.0293351 0.0292914 0.0289974 0.0288445 0.0294124 0.0290855 0.028908 0.0289487 0.0295208 0.0302486 0.029466 0.0294585 0.0285051 0.0295393 0.0287457 0.029035 0.0293215 0.0295261 0.0288911 0.0292842 0.0289553 0.0293562 0.0290254 0.0290169 0.0284206 0.0295351 0.0303195 0.0291263 0.0298055 0.0296039 0.0286483 0.029393 0.0299183 0.0288842 0.0304021 0.0296395 0.0286569 0.0298062 0.0296709 0.0296991 0.029962 0.0296753 0.029042 0.0294056 0.0295506 0.030161 0.029517 0.0287562 0.0296253 0.0287657 0.0288802 0.0293308 0.028269 0.0296351 0.030621 0.0292276 0.0295225 0.0296244 0.0295218 0.0292107 0.0295564
15 0.0214558 0.0216734 0.0216929 0.0211095 0.0216267 0.0209849 0.0218299 0.0216539 0.0213527 0.0215594 0.0222575 0.0213775 0.0215436 0.0215759 0.0220344 0.0211402 0.0208021 0.0213715 0.0214603 0.0214963 0.0217768 0.0214156 0.0224826 0.02121 0.021198 0.0213391 0.0216005 0.0217613 0.0214249 0.0212292 0.0208698 0.0219159 0.0218273 0.0224037 0.0218224 0.0209887 0.0210021 0.0220494 0.021105 0.0219912 0.0215635 0.0219988 0.0211435 0.0216878 0.0207665 0.0212752 0.0205781 0.0212736 0.0203926 0.0209035 0.0216489 0.0224098 0.0207373 0.0212297 0.0207235 0.0218443 0.0216287 0.0215223 0.0210849 0.0221717 0.0219422 0.0215591 0.0217833 0.0206418 0.0216315 0.0224732 0.0218349 0.0217821 0.0209873 0.0209241 0.0218559 0.0211696 0.0216856 0.0225593 0.0215166 0.020598 0.0213805 0.0215816 0.0205605 0.0212119 0.0210659 0.0214468 0.0212255 0.0214847 0.0210157 0.0217473 0.0217446 0.0215654 0.0213776 0.0213011 0.0212646 0.0214435 0.0209087 0.0217622 0.021745 0.02111 0.0215965 0.02052 0.02196 0.0207222 0.0223491
17 0.0390811 0.0388701 0.0391765 0.0388757 0.0385695 0.0392266 0.0392083 0.0390422 0.0388931 0.0392549 0.0386683 0.0386857 0.0390189 0.0392556 0.0393592 0.0394917 0.0392787 0.0391332 0.0396324 0.0394103 0.0394498 0.039501 0.0389687 0.0388712 0.0394955 0.0391103 0.0385812 0.0390386 0.038695 0.0392259 0.0400014 0.0385344 0.0392793 0.0396242 0.0389894 0.0385254 0.0390383 0.0388503 0.0388817 0.0391579 0.0391555 0.0391647 0.0385556 0.0383502 0.0391112 0.0393364 0.0395487 0.039273 0.0391633 0.0383573 0.0387218 0.0385543 0.0389973 0.0392032 0.0389865 0.0391975 0.0393409 0.0391676 0.0390927 0.0389116 0.0390008 0.0391 0.0395019 0.0398174 0.0394032 0.0394532 0.0395469 0.0398144 0.0398075 0.0381225 0.0386869 0.0388475 0.0385226 0.038982 0.0392988 0.0395005 0.0386269 0.0392937 0.0389055 0.0392611 0.0387564 0.0387223 0.0386039 0.0392602 0.039297 0.0381426 0.0396174 0.0386427 0.0393655 0.0395557 0.0382524 0.0389183 0.0390531 0.039255 0.0399755 0.0390832 0.0388666 0.0393145 0.0394022 0.0388928 0.0385766
19 0.0368771 0.0366138 0.037412 0.0367958 0.0362413 0.0371214 0.0368332 0.0372775 0.0369763 0.0364448 0.0363394 0.0373058 0.0376679 0.0371793 0.0373902 0.0368505 0.037532 0.0373335 0.0365706 0.0368827 0.0376485 0.0367259 0.0373742 0.0374298 0.0373241 0.0370005 0.0369633 0.0372893 0.0375656 0.0372047 0.0369423 0.0377523 0.0373145 0.0366377 0.0365389 0.0377731 0.0364436 0.0364587 0.0366299 0.0364181 0.0360033 0.036261 0.0371472 0.0371547 0.0370223 0.0364542 0.0363728 0.0360409 0.0367321 0.0374499 0.0373849 0.0374936 0.0366229 0.03686 0.0368157 0.0363872 0.0362191 0.0366472 0.0362307 0.0370247 0.0365961 0.0370799 0.0365011 0.0364012 0.03725 0.0368049 0.0372473 0.036492 0.0365488 0.0365994 0.0364646 0.0370692 0.0371301 0.0360348 0.0367057 0.0364072 0.0363249 0.0370648 0.0365552 0.0370283 0.0369884 0.0366054 0.0369108 0.0364726 0.0369561 0.0368339 0.0365529 0.0370681 0.0368432 0.0368936 0.0373156 0.0371949 0.036701 0.0366355 0.0371242 0.0369477 0.0356206 0.0368713 0.0375065 0.0375084 0.0373303
21 0.0429687 0.0426793 0.0421866 0.042468 0.0430552 0.0424618 0.0433036 0.0425069 0.0427187 0.0435124 0.0432207 0.0431568 0.0426607 0.0430636 0.0431489 0.0433904 0.0426016 0.0426361 0.0439236 0.0430301 0.0430256 0.0434146 0.0421857 0.0427593 0.0418344 0.0432741 0.0433705 0.0432403 0.0430337 0.0428261 0.0433136 0.043436 0.0426176 0.0434951 0.0428831 0.0434834 0.0422588 0.0427179 0.0426294 0.0424797 0.0417063 0.0434532 0.0435798 0.0426049 0.0425265 0.0432318 0.0431168 0.0439906 0.0430949 0.0417404 0.0426144 0.0433283 0.0429697 0.0432613 0.0436225 0.0428204 0.0431533 0.0426336 0.0434007 0.0431068 0.0424574 0.0432159 0.0428704 0.0436319 0.0436667 0.0432304 0.0425759 0.0432351 0.0420437 0.0432241 0.0429822 0.0427601 0.0438458 0.0429972 0.0426636 0.0433865 0.0436118 0.0432345 0.0427199 0.0427279 0.0427118 0.0429997 0.0432469 0.0423893 0.042718 0.0426356 0.0436744 0.0432095 0.0421213 0.0440723 0.0426972 0.0427198 0.0436779 0.0428418 0.0429328 0.0424644 0.0437261 0.0428602 0.0430096 0.0422433 0.042879
